Cu_Content_at%,Temperature_C,Hardness_HV
9,630,175.75118656778238
10,630,180.81444177373422
11,630,185.63719088913155
12,630,190.19548658213088
13,630,194.46826623564073
14,630,198.43762810038146
15,630,202.08904823087653
16,630,205.41153397707774
17,630,208.3977114846463
18,630,211.04384639974964
19,630,213.34979872256918
20,630,224.16891445075814
21,630,225.8078582453133
22,630,227.1263927863823
23,630,228.13711172092817
24,630,228.85513410073978
25,630,229.2977689392813
26,630,229.48415895985937
27,630,229.43491275588585
28,630,229.17173443692226
29,630,228.71705940187186
30,630,228.09370418273608
31,630,227.3245373672076
32,630,226.43217747233228
33,630,225.43872234768034
34,630,224.36551328354602
35,630,223.23293554031866
36,630,222.0602555544393
37,630,220.86549367004818
38,630,219.66532994815333
39,630,218.47503946843602
40,630,243.85845260916713
41,630,242.7279351077077
42,630,241.64438229854187
43,630,240.6172218181684
44,630,239.6544192651162
45,630,238.7624818046793
46,630,237.94645549410268
47,630,237.2099131438048
48,630,236.55493077971542
49,630,235.98205217501254
50,630,235.4902424104923
51,630,235.07683292791532
52,630,234.73746198175618
53,630,234.46601569254418
54,630,234.25457598282847
55,630,234.0933824648392
56,630,233.9708157878857
57,630,233.87340999847623
58,630,233.78590108958366
59,630,233.69131810987358
60,630,286.67112198298565
61,630,286.50539558701524
62,630,286.27308672233517
63,630,285.95230342839045
64,630,285.52065878997666
65,630,284.9556600059011
66,630,284.2351341902264
67,630,283.33768125257234
68,630,282.2431423690345
69,630,280.9330711088591
70,630,279.39119330808813
71,630,277.6038413434068
72,630,275.56034859644234
73,630,273.25339062282114
74,630,270.67926083526106
75,630,267.83807033190334
76,630,264.7338637800934
77,630,261.3746459094178
78,630,257.77231606549134
79,630,253.94251130482434
80,630,249.9043615419688
81,630,245.68016316428125
82,630,241.2949801851624
83,630,236.77618430451957
84,630,232.1529470945681
85,630,183.20569886132813
86,630,178.46556950385533
87,630,173.7138268875075
88,630,168.98132787413792
89,630,164.29799624591857
90,630,159.69234037786958
91,630,155.19102173313053
92,630,150.8184831646808
93,630,146.59664370672635
94,630,142.5446641311905
95,630,138.6787851311137
96,630,135.01223766851766
97,630,131.55522287433436
98,630,128.3149569836242
99,630,125.29577518579978
100,630,122.49928700489002
0,640,121.85645889481195
1,640,127.58065373720275
2,640,133.34326496557668
3,640,139.11361016472802
4,640,144.86006746927518
5,640,150.55049855901137
6,640,156.15269269723566
7,640,161.63482251900797
8,640,166.96590174375467
9,640,172.1162347346348
10,640,177.05784786969966
11,640,181.76489303074356
12,640,186.21401414765282
13,640,190.38466864120497
14,640,194.25939675788484
15,640,197.82403314970745
16,640,201.06785657612133
17,640,203.9836752439
18,640,206.5678470007355
19,640,208.82023530341718
20,640,219.54410353662178
21,640,221.14595181027968
22,640,222.435301763107
23,640,223.4244361038153
24,640,224.12810059347476
25,640,224.5631768844843
26,640,224.74833506462826
27,640,224.70367489933406
28,640,224.45036462178894
29,640,224.01028569892347
30,640,223.40569132055668
31,640,222.6588854469395
32,640,221.79192814194198
33,640,220.8263716572846
34,640,219.78303036492676
35,640,218.6817862113854
36,640,217.541429943091
37,640,216.37953698030174
38,640,215.2123755518518
39,640,214.05484359436156
40,640,239.32043001284558
41,640,238.22119523352168
42,640,237.1677655841071
43,640,236.16933593192599
44,640,235.23367520417904
45,640,234.36712990367656
46,640,233.57462150006623
47,640,232.85963459076308
48,640,232.2241939444339
49,640,231.66882990844917
50,640,231.19253311585132
51,640,230.79270089533847
52,640,230.46507919326598
53,640,230.20370508238523
54,640,230.00085598327405
55,640,229.8470124929954
56,640,229.73084214364926
57,640,229.6392114573202
58,640,229.55723329665753
59,640,229.46835572460802
60,640,282.15449739623784
61,640,281.9962329451342
62,640,281.7730299523306
63,640,281.4635369717042
64,640,281.04591982295636
65,640,280.4982410541345
66,640,279.7988752298056
67,640,278.9269506297037
68,640,277.86280615305975
69,640,276.58845081311824
70,640,275.08801225646084
71,640,273.34816031459485
72,640,271.3584917288934
73,640,269.1118628961588
74,640,266.604658745075
75,640,263.83698763076046
76,640,260.8127943573679
77,640,257.5398860170063
78,640,254.0298681594004
79,640,250.2979917607595
80,640,246.36291441636257
81,640,242.246382013801
82,640,237.97283973377938
83,640,233.56898346652662
84,640,229.0632645355737
85,640,180.48536192000813
86,640,175.86563691893951
87,640,171.23458539137897
88,640,166.62230234054624
89,640,162.05797272779915
90,640,157.56940105387048
91,640,153.18259050802953
92,640,148.9213804470653
93,640,144.807148722301
94,640,140.85858302451555
95,640,137.09152306260944
96,640,133.5188731249882
97,640,130.1505824757636
98,640,126.99368918051766
99,640,124.05242139245496
100,640,121.3283488963146
0,650,119.51690330138587
1,650,125.1031127250341
2,650,130.726790030716
3,650,136.3580103547564
4,650,141.9659325784119
5,650,147.51921187942878
6,650,152.98643280702896
7,650,158.33655381671264
8,650,163.53935368189943
9,650,168.56586995363435
10,650,173.38881968115552
11,650,177.98299293856965
12,650,182.32561031918885
13,650,186.39663644187877
14,650,190.17904263597453
15,650,193.65901329717906
16,650,196.82609189331322
17,650,199.673264197158
18,650,202.19697798146638
19,650,204.39710007429147
20,650,215.02681328705538
21,650,216.59245724140243
22,650,217.8533184859512
23,650,218.82137646825464
24,650,219.51101287524483
25,650,219.938692549838
26,650,220.12262461370855
27,650,220.0824125673073
28,650,219.83870199828192
29,650,219.41283411821945
30,650,218.8265126837248
31,650,218.10149096830798
32,650,217.25928437092153
33,650,216.32091301629495
34,650,215.30667736771292
35,650,214.23596848468384
36,650,213.12711316845565
37,650,211.9972529006143
38,650,210.86225424599294
39,650,209.73664730984615
40,650,234.88358795493707
41,650,233.81483883449926
42,650,232.79076391128365
43,650,231.82033103053146
44,650,230.91111730394718
45,650,230.06931253862857
46,650,229.2997166927047
47,650,228.60572832857383
48,650,227.98932222318632
49,650,227.45101562958936
50,650,226.9898241021844
51,650,226.6032092298529
52,650,226.28702199190906
53,650,226.03544668630246
54,650,225.84095140477635
55,650,225.69425177928952
56,650,225.5842951415715
57,650,225.49827228043182
58,650,225.42166362325062
59,650,225.3383259017568
60,650,277.73062420101337
61,650,277.5796127686133
62,650,277.3652661328206
63,650,277.0667600165955
64,650,276.6627993274717
65,650,276.1319882511153
66,650,275.45323528599647
67,650,274.60618403645867
68,650,273.5716588360407
69,650,272.3321128970325
70,650,270.8720657558181
71,650,269.17851636693746
72,650,267.2413183291344
73,650,265.0535044154027
74,650,262.6115488108552
75,650,259.9155571953128
76,650,256.9693769753666
77,650,253.7806224853347
78,650,250.3606127328982
79,650,246.72422214632215
80,650,242.88964766321678
81,650,238.87809826329558
82,650,234.71341557360142
83,650,230.42163636048468
84,650,226.03050948179563
85,650,177.81898114001714
86,650,173.31666301111275
87,650,168.8032980086521
88,650,164.3082380875777
89,650,159.859947629984
90,650,155.48554464103478
91,650,151.21039028896865
92,650,147.05773533475843
93,650,143.0484298086974
94,650,139.20070000083518
95,650,135.5299945362661
96,650,132.04889909537968
97,650,128.76711729408163
98,650,125.6915134274955
99,650,122.8262112553513
100,650,120.17274180426483
0,660,117.23017352378176
1,660,122.68177971072699
2,660,128.16992869440236
3,660,133.6654344586494
4,660,139.13821735465962
5,660,144.55770646659818
6,660,149.89326199393045
7,660,155.114608810621
8,660,160.1922718548324
9,660,165.09800376302218
10,660,169.805195202883
11,660,174.28925868380952
12,660,178.52797722466897
13,660,182.50181011964978
14,660,186.19414913746377
15,660,189.59151978229937
16,660,192.68372369467687
17,660,195.46391982926428
18,660,197.92864366361778
19,660,200.0777653138177
20,660,210.61438900739196
21,660,212.1446978401689
22,660,213.37774907506474
23,660,214.32522638601847
24,660,215.0011563748467
25,660,215.42159736604546
26,660,215.6043088964733
27,660,215.56841045443025
28,660,215.3340378861888
29,660,214.92200548694439
30,660,214.3534811456421
31,660,213.64968104555535
32,660,212.83158936854375
33,660,211.91970725060804
34,660,210.93383393480852
35,660,209.89288171368852
36,660,208.8147248981609
37,660,207.7160817451233
38,660,206.61242707252734
39,660,205.5179322360505
40,660,230.54542827904714
41,660,229.50638743380765
42,660,228.51091777593086
43,660,227.56776573377005
44,660,226.68432133947525
45,660,225.8666215732624
46,660,225.11934788187207
47,660,224.44581491689792
48,660,223.8479486978737
49,660,223.32625370682348
50,660,222.87976980419694
51,660,222.5060212524695
52,660,222.20096147064103
53,660,221.95891834685642
54,660,221.77254593633631
55,660,221.63278910290325
56,660,221.52886806963852
57,660,221.44828988590305
58,660,221.3768934686021
59,660,221.29893412817833
60,660,273.397212357296
61,660,273.25325017584163
62,660,273.0475165427381
63,660,272.7597013341777
64,660,272.3690352354006
65,660,271.8546506966108
66,660,271.1959769673068
67,660,270.3731602530317
68,660,269.367498336216
69,660,268.16187766088177
70,660,266.74119997742184
71,660,265.09278523733207
72,660,263.206737554896
73,660,261.076261724555
74,660,258.6979189841017
75,660,256.0718124041129
76,660,253.20169439837258
77,660,250.09499130261474
78,660,246.76274265722486
79,660,243.2194556395258
80,660,239.48287790313725
81,660,235.57369477619784
82,660,231.51515923388132
83,660,227.33266519248644
84,660,223.05327638812207
85,660,175.2052243389852
86,660,170.81738960615496
87,660,166.41878074804833
88,660,162.03802501725818
89,660,157.70288400778105
90,660,153.43980617884762
91,660,149.2735265292215
92,660,145.22672175654174
93,660,141.3197271020195
94,660,137.5703188469996
95,660,133.99356418866387
96,660,130.60173806584578
97,660,127.40430451132062
98,660,124.40795834016154
99,660,121.61672149610803
100,660,119.03208720459406
0,670,114.99496528795979
1,670,120.31526691386952
2,670,125.67120909164339
3,670,131.03432641042946
4,670,136.3752818905944
5,670,141.6642594149048
6,670,146.87137568219657
7,670,151.96710306195953
8,670,156.92269423422593
9,670,161.71059926534417
10,670,166.30486580976242
11,670,170.6815134441814
12,670,174.81887372668695
13,670,178.69788841321304
14,670,182.30235933116305
15,670,185.61914467121238
16,670,188.638297872274
17,670,191.35314679502704
18,670,193.76031245639155
19,670,195.8596681792933
20,670,206.30424154760942
21,670,207.80006299598838
22,670,209.00596616272813
23,670,209.9333462508303
24,670,210.59588354407873
25,670,211.00923988552503
26,670,211.1907363275002
27,670,211.15902029645633
28,670,210.93373048284994
29,670,210.53516727509717
30,670,209.98397592510273
31,670,209.30084878670866
32,670,208.50625194047842
33,670,207.6201803475614
34,670,206.661944405965
35,670,205.64998946206578
36,670,204.60174850846786
37,670,203.5335270268353
38,670,202.46041776050313
39,670,201.39624217313053
40,670,226.30351450848264
41,670,225.29342374842525
42,670,224.3258283992817
43,670,223.40925893931959
44,670,222.55092294014506
45,670,221.75670832840143
46,670,221.03118096549753
47,670,220.37757366398748
48,670,219.79776488981338
49,670,219.2922466692936
50,670,218.8600825688079
51,670,218.498857977009
52,670,218.20462622333758
53,670,217.9718552408792
54,670,217.79338045687734
55,670,217.6603703072635
56,670,217.5623111687593
57,670,217.48701854277587
58,670,217.420680984606
59,670,217.34794254246256
60,670,269.15202836635905
61,670,269.0149166991364
62,670,268.81755872284003
63,670,268.5401457724057
64,670,268.1624213292819
65,670,267.6640330653132
66,670,267.02491812363746
67,670,266.2257129017294
68,670,265.24817694141666
69,670,264.0756192219241
70,670,262.69331427075514
71,670,261.08889511091905
72,670,259.25271018698817
73,670,257.1781320676269
74,670,254.86180689396926
75,670,252.30383519177042
76,670,249.507876727388
77,670,246.48117447967329
78,670,243.23449542178867
79,670,239.7819885475725
80,670,236.1409633195154
81,670,232.33159434318458
82,670,228.3765604757511
83,670,224.30062865548632
84,670,220.13019441247368
85,670,172.64279222624248
86,670,168.366589594278
87,670,164.07987885113803
88,670,159.81058044003058
89,670,155.5857705187541
90,670,151.43124453175415
91,670,147.37112676849893
92,670,143.42753403696787
93,670,139.62029949947768
94,670,135.96676053942303
95,670,132.48161234356172
96,670,129.17682678140767
97,670,126.06163421793437
98,670,123.14256417264181
99,670,120.42353928712487
100,670,117.90601591895
0,680,112.81000652252092
1,680,118.00222081847025
2,680,123.22919569792282
3,680,128.46316856352476
4,680,133.6755267682508
5,680,138.8371903574249
6,680,143.9190138512176
7,680,148.89219865891368
8,680,153.7287072344043
9,680,158.40166985432336
10,680,162.8857749388137
11,680,167.157634143337
12,680,171.19611402171614
13,680,174.98262687960758
14,680,178.5013744787212
15,680,181.73953948216067
16,680,184.68742091030722
17,680,187.33851135954677
18,680,189.68951527418898
19,680,191.74030910482753
20,680,202.09384568402743
21,680,203.55600655447506
22,680,204.7354072511618
23,680,205.64316162852472
24,680,206.2926122029374
25,680,206.69903412516882
26,680,206.8793207892442
27,680,206.85165921501596
28,680,206.63520321194576
29,680,206.24975195007374
30,680,205.71544094821903
31,680,205.0524516641868
32,680,204.28074486921113
33,680,203.41982184709153
34,680,202.48851622040985
35,680,201.50481791831797
36,680,200.48572951129898
37,680,199.44715389724024
38,680,198.40381117831612
39,680,197.3691815650322
40,680,222.15547032337403
41,680,221.17359017826098
42,680,220.23315622862782
43,680,219.3424883344834
44,680,218.50861611185684
45,680,217.73728211396465
46,680,217.03293947069577
47,680,216.39874117617805
48,680,215.83651931686416
49,680,215.3467537708994
50,680,214.92853122529198
51,680,214.57949668566124
52,680,214.2958009250911
53,680,214.07204846388595
54,680,213.90125162322096
55,680,213.7747968911213
56,680,213.68243022659223
57,680,213.61226796738706
58,680,213.5508396745834
59,680,213.4831685361945
60,680,264.9928938747558
61,680,264.86243889187796
62,680,264.6732250865973
63,680,264.40593287153274
64,680,264.0408058633579
65,680,263.55799423468966
66,680,262.937930482367
67,680,262.1617290929144
68,680,261.2115999666764
69,680,260.071264185649
70,680,258.7263598505472
71,680,257.16482532613
72,680,255.37724735472227
73,680,253.3571621368512
74,680,251.10129862072125
75,680,248.60975485009786
76,680,245.88610023138523
77,680,242.9373989136498
78,680,239.77415203253918
79,680,236.4101592419893
80,680,232.8623026323391
81,680,229.15025869636952
82,680,225.296146348273
83,680,221.32412102843614
84,680,217.2599265589827
85,680,170.13041759071993
86,680,165.96306616314243
87,680,161.7854660705788
88,680,157.62484839803798
89,680,153.50762079060047
90,680,149.4589418009192
91,680,145.50234008763317
92,680,141.65938639278718
93,680,137.94942419617547
94,680,134.3893628196716
95,680,130.9935346245795
96,680,127.77361589390162
97,680,124.73860909408825
98,680,121.89488253022856
99,680,119.24626199355123
100,680,116.79416788402645
0,690,110.67405656362087
1,690,115.74132132696658
2,690,120.8424884319509
3,690,125.95048074219096
4,690,131.03739205943356
5,690,136.07486041564192
6,690,141.03445993544756
7,690,145.88810306787337
8,690,150.60844451629055
9,690,155.16927797316657
10,690,159.5459168037778
11,690,163.71555012386995
12,690,167.65756627391121
13,690,171.35383649136662
14,690,174.78895259783917
15,690,177.95041371760806
16,690,180.8287583890948
17,690,183.41763987705292
18,690,185.71384399335193
19,690,187.71725023903142
20,690,197.98073854096046
21,690,199.41004522601918
22,690,200.56357311088198
23,690,201.4521616479422
24,690,202.08882392567057
25,690,202.4884579500196
26,690,202.66754001562995
27,690,202.64380810323405
28,690,202.43594311305273
29,690,202.06325537187627
30,690,201.54538325079267
31,690,200.9020099256386
32,690,200.15260333445036
33,690,199.31618327261486
34,690,198.41111835891553
35,690,197.45495434957104
36,690,196.4642740201034
37,690,195.4545876244521
38,690,194.44025182417394
39,690,193.43441400219123
40,690,218.0989780753986
41,690,217.14458733257712
42,690,216.23061947502305
43,690,215.36518894466977
44,690,214.5551517957081
45,690,213.80610879721053
46,690,213.1224031308973
47,690,212.50710994319383
48,690,211.96201608617713
49,690,211.48758958975878
50,690,211.08293969072534
51,690,210.74576953971433
52,690,210.47232494756096
53,690,210.257343649438
54,690,210.09401049292546
55,690,209.97392463441685
56,690,209.88708520609185
57,690,209.82190195436985
58,690,209.76523702665057
59,690,209.70248338975279
60,690,260.9176843127777
61,690,260.7936969700346
62,690,260.6124015653829
63,690,260.35495551375357
64,690,260.00209021866254
65,690,259.53444594671095
66,690,258.93293831811235
67,690,258.1791481043802
68,690,257.25572444498454
69,690,256.146790349839
70,690,254.83833851621557
71,690,253.3186051117081
72,690,251.57840929280184
73,690,249.61144685180142
74,690,247.4145274994679
75,690,244.98774685885752
76,690,242.33458620741652
77,690,239.46193527974924
78,690,236.38003593754047
79,690,233.1023471200565
80,690,229.64533409734054
81,690,226.02818754783584
82,690,222.27248026779762
83,690,218.40177129766442
84,690,214.44116884232682
85,690,167.66686450890137
86,690,163.60565204981077
87,690,159.53444396617408
88,690,155.47979900511586
89,690,151.46747280463654
90,690,147.52200275051064
91,690,143.66633657672566
92,690,139.92151244180752
93,690,136.30639623333286
94,690,132.83747978053054
95,690,129.5287415774431
96,690,126.39156961861835
97,690,123.43474409881816
98,690,120.66447608911864
99,690,118.08449692162657
100,690,115.69619192651186
0,700,108.5859053795148
1,700,113.53128093512093
2,700,118.50972178056816
3,700,123.49481931635293
4,700,128.45935635071194
5,700,133.37567117509417
6,700,138.21603975149472
7,700,142.95306801304102
8,700,147.56008582088361
9,700,152.01153390352843
10,700,156.2833351414348
11,700,160.3532418530874
12,700,164.2011512826416
13,700,167.80938226830415
14,700,171.1629070609581
15,700,174.24953343260407
16,700,177.06003352598213
17,700,179.5882173072975
18,700,181.8309499470074
19,700,183.7881139212812
20,700,193.96251805134034
21,700,195.3597570336496
22,700,196.48802621860054
23,700,197.3578974315533
24,700,197.98206246667945
25,700,198.37505149685398
26,700,198.55293401555343
27,700,198.53301005120545
28,700,198.3334992709611
29,700,197.97323522794343
30,700,197.4713714201306
31,700,196.8471050440164
32,700,196.11942337253424
33,700,195.3068766006499
34,700,194.42737982433306
35,700,193.49804559353777
36,700,192.53504725359966
37,700,191.55351210892397
38,700,190.56744235383061
39,700,189.589660761201
40,700,214.13177733917448
41,700,213.2041725927958
42,700,212.31599268709118
43,700,211.4751517177088
44,700,210.6883364622585
45,700,209.96100940633156
46,700,209.2974064981095
47,700,208.70052695838191
48,700,208.1721135216909
49,700,207.7126226622484
50,700,207.32118560986297
51,700,206.99556222458497
52,700,206.73209100851042
53,700,206.5256396225935
54,700,206.36956118112715
55,700,206.2556622580724
56,700,206.1741889079153
57,700,206.11383704145575
58,700,206.06179318082994
59,700,206.00381094179085
60,700,256.9243275665294
61,700,256.8066234872291
62,700,256.6330262871103
63,700,256.3851586061868
64,700,256.0442275913168
65,700,255.5913515026224
66,700,255.00791715533262
67,700,254.27596009333286
68,700,253.37855785036592
69,700,252.30022544062757
70,700,251.02730140292604
71,700,249.54831235491258
72,700,247.85430412890616
73,700,245.93912816865415
74,700,243.79967295343954
75,700,241.43603174537694
76,700,238.85159986886615
77,700,236.05309695035803
78,700,233.0505119790714
79,700,229.85697159187797
80,700,226.48853452985523
81,700,222.9639176519074
82,700,219.30416112005227
83,700,215.53224229994754
84,700,211.67264947269618
85,700,165.25092757233097
86,700,161.29320881117008
87,700,157.3257412183125
88,700,153.37442780307987
89,700,149.46438829450452
90,700,145.61955424814778
91,700,141.86230681642604
92,700,138.21316472388065
93,700,134.6905280576642
94,700,131.31048146229105
95,700,128.08665830155618
96,700,125.03016539942024
97,700,122.1495661668639
98,700,119.45091832307213
99,700,116.93786107323368
100,700,114.61174554359471
0,710,106.54437281424813
1,710,111.3708439272886
2,710,116.22956394525517
3,710,121.09477629928928
4,710,125.93993579248652
5,710,130.73806368631352
6,710,135.46212045170262
7,710,140.08538838370228
8,710,144.58185583153735
9,710,148.92659458437555
10,710,153.09612198887572
11,710,157.06873966073636
12,710,160.82484118292302
13,710,164.34718194308263
14,710,167.62110522854599
15,710,170.63471983849553
16,710,173.3790257522789
17,710,175.84798576858023
18,710,178.03854245707393
19,710,179.95058119560312
20,710,190.03684145534618
21,710,191.40277979921996
22,710,192.5063892336939
23,710,193.35798056483006
24,710,193.96993222528528
25,710,194.3564156366881
26,710,194.5331035353074
27,710,194.5168688103471
28,710,194.32548128377346
29,710,193.97730950662606
30,710,193.49103407533312
31,710,192.8853782059181
32,710,192.17886037387544
33,710,191.38957276822515
34,710,190.53498815964159
35,710,189.6317965877149
36,710,188.69577207646157
37,710,187.74166843581042
38,710,186.78314214467173
39,710,185.8326993805364
40,710,210.2516634994215
41,710,209.350158710789
42,710,208.4871053600461
43,710,207.67022214312314
44,710,206.90603074050247
45,710,206.1998587685258
46,710,205.55583758944113
47,710,204.9768923730131
48,710,204.46472282551463
49,710,204.01977415076914
50,710,203.6411990285976
51,710,203.32681262830297
52,710,203.0730438546865
53,710,202.8748870866049
54,710,202.725859550544
55,710,202.61797011687457
56,710,202.54170566585535
57,710,202.48604120724312
58,710,202.4384796290697
59,710,202.38512629156847
60,710,253.01080268278966
61,710,252.89920204251715
62,710,252.7330882874961
63,710,252.49453779637508
64,710,252.16522171320972
65,710,251.7267244899406
66,710,251.1608925029663
67,710,250.45020484017394
68,710,249.57815685248704
69,710,248.52964587976302
70,710,247.2913477634888
71,710,245.85207240013506
72,710,244.20308670120863
73,710,242.3383939188517
74,710,240.2549593560674
75,710,237.95287397232048
76,710,235.43544926115268
77,710,232.70923894084666
78,710,229.78398537159867
79,710,226.67249109246134
80,710,223.39041835278215
81,710,219.95602189057246
82,710,216.3898223843989
83,710,212.7142298867397
84,710,208.95312806088322
85,710,162.8814311341936
86,710,159.0246261123681
87,710,155.15831295835812
88,710,151.3077551339064
89,710,147.49745215972564
90,710,143.75074471916506
91,710,140.08946137201906
92,710,136.53361423371493
93,710,133.10114909163474
94,710,129.80775345900489
95,710,126.66672409066882
96,710,123.68889358212661
97,710,120.8826139129884
98,710,118.25379323681958
99,710,115.80598090651264
100,710,113.54049468888789
0,720,104.54830785002056
1,720,109.25878559155456
2,720,114.00071600971506
3,720,118.74897846759444
4,720,123.47768317153509
5,720,128.1605174904314
6,720,132.77110950356712
7,720,137.2834011684763
8,720,141.67202306432984
9,720,145.91266246001376
10,720,149.98241649096374
11,720,153.86012250789554
12,720,157.52665817793613
13,720,160.96520465972839
14,720,164.1614671161284
15,720,167.1038479411128
16,720,169.7835693253309
17,720,172.19474312649842
18,720,174.33438740251353
19,720,176.2023903612504
20,720,186.20142383610306
21,720,187.53680966696996
22,720,188.61634351228759
23,720,189.45008160340927
24,720,190.05009674840065
25,720,190.43021047524357
26,720,190.60570855896967
27,720,190.59304729566404
28,720,190.4095577688254
29,720,190.07315500835222
30,720,189.60205838510362
31,720,189.0145288372522
32,720,188.32862761750343
33,720,187.56200021713883
34,720,186.73168800258762
35,720,185.85396893489425
36,720,184.94422757603465
37,720,184.0168534630724
38,720,183.08516589525235
39,720,182.16136227144275
40,720,206.45648637300457
41,720,205.5804124417775
42,720,204.7418405790559
43,720,203.94829890548854
44,720,203.20614808069303
45,720,202.52058418169477
46,720,201.89563656704453
47,720,201.33415818380809
48,720,200.83780677236095
49,720,200.40701654440505
50,720,200.04096110017102
51,720,199.73750955262392
52,720,199.49317897721977
53,720,199.30308734204152
54,720,199.16091193382334
55,720,199.05885892462962
56,720,198.9876500744824
57,720,198.93653260111742
58,720,198.89331794736043
59,720,198.84445453332285
60,720,249.1751386058504
61,720,249.0694660200711
62,720,248.91062625314203
63,720,248.68113821949973
64,720,248.36312560426543
65,720,247.93862754088133
66,720,247.3899386203098
67,720,246.69997052329944
68,720,245.85262610201124
69,720,244.83317558231022
70,720,243.6286237803292
71,720,242.22805687717934
72,720,240.62295740509066
73,720,238.8074766764374
74,720,236.77865492115865
75,720,234.53658085292196
76,720,232.08448420420217
77,720,229.428756881401
78,720,226.5789007049844
79,720,223.5474021181895
80,720,220.34953666804964
81,720,217.00310838148866
82,720,213.52813127971427
83,720,209.9464621090375
84,720,206.28139484299896
85,720,160.55722857449763
86,720,156.79882103281773
87,720,153.03114011557346
88,720,149.27882552741468
89,720,145.56577189373238
90,720,141.91474361435056
91,720,138.347030300002
92,720,134.8821499652236
93,720,131.5376053143283
94,720,128.32869653446076
95,720,125.26839208241773
96,720,122.36725709596334
97,720,119.63343734359646
98,720,117.07269510605121
99,720,114.68849210238488
100,720,112.4821135636391
0,730,102.59658788776264
1,730,107.19391145424882
2,730,111.82191112800864
3,730,116.45608650286964
4,730,121.07118700645722
5,730,125.64154966884247
6,730,130.14145369435164
7,730,134.54548441587966
8,730,138.82889878582938
9,730,142.967984356557
10,730,146.94040373723902
11,730,150.72551678626377
12,730,154.304673302839
13,730,157.66146970428042
14,730,160.7819640942306
15,730,163.65484521257923
16,730,166.27155197486067
17,730,168.62634161754164
18,730,170.71630582293307
19,730,172.54133555906662
20,730,182.45403669153478
21,730,183.75959966354068
22,730,184.8156276580283
23,730,185.63192861711408
24,730,186.22027727017056
25,730,186.5941538904377
26,730,186.76846684581696
27,730,186.75926612499543
28,730,186.58345490549553
29,730,186.25850589355161
30,730,185.80218862215338
31,730,185.23231316530368
32,730,184.5664948417896
33,730,183.8219434741607
34,730,183.01527967600995
35,730,182.1623795040916
36,730,181.27824767419295
37,730,180.37691844444166
38,730,179.4713822594124
39,730,178.57353536312246
40,730,202.74414886499937
41,730,201.89285321098328
42,730,201.078133696102
43,730,200.3073325710435
44,730,199.58665345017965
45,730,198.92116411893704
46,730,198.31479445064952
47,730,197.77032695286863
48,730,197.28937843621424
49,730,196.87237239166308
50,730,196.51850282332896
51,730,196.2256914559652
52,730,195.99054135874115
53,730,195.8082910375374
54,730,195.67277388743474
55,730,195.57638851079508
56,730,195.51008574820156
57,730,195.46337830453012
58,730,195.42437855915523
59,730,195.37986952188817
60,730,245.41541294554204
61,730,245.31549735998104
62,730,245.1637272956501
63,730,244.94305327652611
64,730,244.63604035551728
65,730,244.2251711214412
66,730,243.69317731336693
67,730,243.0233925241486
68,730,242.20011704594359
69,730,241.20898478403595
70,730,240.0373214067915
71,730,238.6744825584698
72,730,237.11216106832953
73,730,235.34465265335686
74,730,233.369070620474
75,730,231.18550149300032
76,730,228.79709526103173
77,730,226.2100860142385
78,730,223.43374097230347
79,730,220.48023828708173
80,730,217.36447635100657
81,730,214.10381960801098
82,730,210.71778793135817
83,730,207.22769842237003
84,730,203.65626992433133
85,730,158.2772015833996
86,730,154.61473738933643
87,730,150.94322878016735
88,730,147.28670710406678
89,730,143.66847702602288
90,730,140.11074089082527
91,730,136.63426266684493
92,730,133.25807846712271
93,730,129.99925885266242
94,730,126.8727262476421
95,730,123.89112891651936
96,730,121.06477114287748
97,730,118.40159757547445
98,730,115.90722822382617
99,730,113.58503933684193
100,730,111.43628441309585
0,740,100.68811804547457
1,740,105.17505653336126
2,740,109.69191373273438
3,740,114.21479415460519
4,740,118.71907066545238
5,740,123.17971391633219
6,740,127.57163816027872
7,740,131.87005622055355
8,740,136.0508359575814
9,740,140.09085038613676
10,740,143.96831362754068
11,740,147.66309514709354
12,740,151.15700521910145
13,740,154.43404526677955
14,740,157.48061762041806
15,740,160.28569029591378
16,740,162.84091358272968
17,740,165.1406865066694
18,740,167.18217255666332
19,740,168.96526539275212
20,740,178.79250654147748
21,740,180.0689582935433
22,740,181.10203610863772
23,740,181.9013057699236
24,740,182.4782512876693
25,740,182.8460201059828
26,740,183.01915250385042
27,740,183.01330219432663
28,740,182.8449550139939
29,740,182.53115226643246
30,740,182.0892247532993
31,740,181.53654281630335
32,740,180.89028685046122
33,740,180.16724176628983
34,740,179.38361781297024
35,740,178.5548990660189
36,740,177.69571977347022
37,740,176.81976768638424
38,740,175.9397125141161
39,740,175.06715678137192
40,740,199.1126056579399
41,740,198.28545181320257
42,740,197.49397103950727
43,740,196.74532430672636
44,740,196.04556206144727
45,740,195.39962696502857
46,740,194.8113518618856
47,740,194.28345055921392
48,740,193.81749994843682
49,740,193.41391306450166
50,740,193.07190381163147
51,740,192.78944522737828
52,740,192.5632242514325
53,740,192.3885969513834
54,740,192.25954897632974
55,740,192.16866660780968
56,740,192.10712411094875
57,740,192.0646931228617
58,740,192.02977952932227
59,740,191.98949266879208
60,740,241.7297507756776
61,740,241.63542535940513
62,740,241.49052575600524
63,740,241.2784234425178
64,740,240.98211394222835
