Cu_Content_at%,Temperature_C,Nanoindentation_Hardness_GPa
1,630,6.735053147823809
2,630,7.460183718890201
3,630,8.202327058783705
4,630,8.953260403504142
5,630,9.705818996936918
6,630,10.45420593934625
7,630,11.194208706453187
8,630,11.923300048207514
9,630,12.640615589291924
10,630,13.34681029858879
11,630,14.043804634954615
12,630,14.73443881385288
13,630,15.422059973320081
14,630,16.110071694636456
15,630,16.801478063506757
16,630,17.49845506203429
17,630,18.201980511804106
18,630,18.91155013379259
19,630,19.625001776175278
20,630,20.338462832723092
21,630,21.046427779014202
22,630,18.105464109943064
23,630,18.780536327766704
24,630,19.426429566041687
25,630,20.03424746887015
26,630,20.595453536910235
27,630,21.102421664023634
28,630,21.548960262253043
29,630,21.930775311753912
30,630,22.24584083569359
31,630,22.49465050524344
32,630,22.680331013247326
33,630,22.808606092731733
34,630,22.887609089917227
35,630,22.92755127070783
36,630,22.940261968106537
37,630,22.938624708583742
38,630,22.935940085497272
39,630,22.945250960304065
40,630,22.978668262057067
41,630,23.04673604732693
42,630,23.157872541897206
43,630,23.317919720901706
44,630,20.84574450683883
45,630,21.109410240896477
46,630,21.421678176851934
47,630,21.77650589365732
48,630,22.165283296005295
49,630,22.577287848439223
50,630,23.000249413173915
51,630,23.42099201541978
52,630,23.82611542957134
53,630,24.202677267963363
54,630,24.538836396470415
55,630,24.824420990851074
56,630,25.051389234623084
57,630,25.214157259661857
58,630,25.309777043829524
59,630,25.337956111987026
60,630,25.30092048090479
61,630,25.20313175898661
62,630,28.341044746028146
63,630,28.14193274004352
64,630,27.904313586981118
65,630,27.636679948964954
66,630,27.34707208852567
67,630,27.042530582553866
68,630,26.728629850009288
69,630,26.409121405030703
70,630,26.085708666443885
71,630,25.757966743880697
72,630,25.42341140713689
73,630,25.07771200583618
74,630,24.715034031032417
75,630,24.328488865350547
76,630,23.910661560515905
77,630,23.454182626300895
78,630,22.952307111420783
79,630,22.3994638673048
80,630,21.791739826746067
81,630,21.12726827152173
82,630,20.406496138613925
83,630,17.20797970217482
84,630,16.38569998401504
85,630,15.522898440469973
86,630,14.629109269379025
87,630,13.715406505686328
88,630,12.793891398816442
89,630,11.877117936782337
90,630,10.977491453234112
91,630,10.106676804104195
92,630,9.275051886190887
93,630,8.491239365965473
94,630,7.761744627942971
95,630,7.090721553410207
96,630,6.479880485267241
97,630,5.928545959432563
98,630,5.433869451443389
99,630,4.991225691621196
100,630,4.595286605497183
0,640,5.933831330498372
1,640,6.617872189501189
2,640,7.327214946464712
3,640,8.053069435417878
4,640,8.78738320252009
5,640,9.523133858296456
6,640,10.254632232964914
7,640,10.977734461120896
8,640,11.689941337571298
9,640,12.39037745837997
10,640,13.079652242043569
11,640,13.759613343722634
12,640,14.433010419742402
13,640,15.103093375278215
14,640,15.773173789710675
15,640,16.446180879103952
16,640,17.124243948438803
17,640,17.80833176016096
18,640,18.497975687644715
19,640,19.191098151047623
20,640,19.88396098612806
21,640,20.571240509120233
22,640,17.634227618262337
23,640,18.289142858641974
24,640,18.915548518281483
25,640,19.504833034091433
26,640,20.048737714921636
27,640,20.539892388788317
28,640,20.972325287538062
29,640,21.341913395997786
30,640,21.646742574634544
31,640,21.887351836997972
32,640,22.066842920464488
33,640,22.19084431768382
34,640,22.267327741351473
35,640,22.306284030563255
36,640,22.31927421087277
37,640,22.318879249140842
38,640,22.318078508195292
39,640,22.329591598541263
40,640,22.36522094683101
41,640,22.435232782422418
42,640,22.54781235039794
43,640,22.708625097485076
44,640,20.254509584797443
45,640,20.517320314755775
46,640,20.82792997195045
47,640,21.180391290997978
48,640,21.566249437844665
49,640,21.97498698713616
50,640,22.39457582921617
51,640,22.8121041151557
52,640,23.214442024635506
53,640,23.588907982679547
54,640,23.923897089577974
55,640,24.209435957077194
56,640,24.437632717107977
57,640,24.602997410276668
58,640,24.702615879069338
59,640,24.736169203433302
60,640,24.705800080740364
61,640,24.61583679629663
62,640,27.7403939893945
63,640,27.550876769767246
64,640,27.32342043057322
65,640,27.066301689116575
66,640,26.787358841689358
67,640,26.493457358532947
68,640,26.190034326958465
69,640,25.8807499733956
70,640,25.567267584871235
71,640,25.249174941221636
72,640,24.924051375901396
73,640,24.58767536860488
74,640,24.234358713094498
75,640,23.857385351448922
76,640,23.449526416268416
77,640,23.00359828103335
78,640,22.51302777720385
79,640,21.972388353586556
80,640,21.37787284550549
81,640,20.727672561944377
82,640,20.022238327028116
83,640,16.856406549204802
84,640,16.051381865070017
85,640,15.206576879428082
86,640,14.331318434143851
87,640,13.436438127379068
88,640,12.53377195554952
89,640,11.635599520869418
90,640,10.754056898227619
91,640,9.900558771322414
92,640,9.085264753956016
93,640,8.316621981313501
94,640,7.601011317127517
95,640,6.942518281299572
96,640,6.342842726062669
97,640,5.801354683293434
98,640,5.315301548383578
99,640,4.880194594439692
100,640,4.490858356621658
0,650,5.833819847684505
1,650,6.503119740354319
2,650,7.197047421352702
3,650,7.907001361854014
4,650,8.625095849048371
5,650,9.344448008419773
6,650,10.059474406955646
7,650,10.766098792081198
8,650,11.461849921973615
9,650,12.145842188204792
10,650,12.818641055407873
11,650,13.482023544305637
12,650,14.138651240691452
13,650,14.791679334380234
14,650,15.44432964122845
15,650,16.099458162387634
16,650,16.759148317019054
17,650,17.42435950130962
18,650,18.09465716276146
19,650,18.768045347401785
20,650,19.440916007461237
21,650,20.108121672250167
22,650,17.175669878064955
23,650,17.81102955373429
24,650,18.41853189962182
25,650,18.989841680793255
26,650,19.51696971679843
27,650,19.992794035635548
28,650,20.41155589724842
29,650,20.769297781253215
30,650,21.064213436274933
31,650,21.296885031078578
32,650,21.470389033219217
33,650,21.590260266427315
34,650,21.664312180686686
35,650,21.702320176817118
36,650,21.71558331229267
37,650,21.716387347449718
38,650,21.71739839318594
39,650,21.731020996055005
40,650,21.768757053510136
41,650,21.84060232387232
42,650,21.954515449261102
43,650,22.115990447966844
44,650,19.679841121154787
45,650,19.941715104928818
46,650,20.250596824336906
47,650,20.60063287987213
48,650,20.983520964881425
49,650,21.38894482294856
50,650,21.805113526871796
51,650,22.219373953130773
52,650,22.618861106410947
53,650,22.991148841492848
54,650,23.324863664045772
55,650,23.610226661226008
56,650,23.839493075269445
57,650,24.00726531866573
58,650,24.11066295659444
59,650,24.149341881016475
60,650,24.12536404090103
61,650,24.042928116461585
62,650,27.153813213666467
63,650,26.973561497502853
64,650,26.755931239512165
65,650,26.508988687551795
66,650,26.240375255032166
67,650,25.95678568923419
68,650,25.66352317016531
69,650,25.36415890612964
70,650,25.060317048164098
71,650,24.751597733002665
72,650,24.435642285619064
73,650,24.108335617244702
74,650,23.76413220536444
75,650,23.396484278238184
76,650,22.99834443111365
77,650,22.56271027073952
78,650,22.083176103618907
79,650,21.554456306815567
80,650,20.97284686429734
81,650,20.33659549346747
82,650,19.64615657098743
83,650,16.51264765793783
84,650,15.724499360947942
85,650,14.897299025486824
86,650,14.040170788816976
87,650,13.163709278294707
88,650,12.279491221719297
89,650,11.399528008908948
90,650,10.535692476248336
91,650,9.699154668648234
92,650,8.899860659074783
93,650,8.146085745885621
94,650,7.444088726341648
95,650,6.797887856675021
96,650,6.209172206749147
97,650,5.677355677432829
98,650,5.199778764003555
99,650,4.772085510490743
100,650,4.389248901527391
0,660,5.735835531140327
1,660,6.390738627443486
2,660,7.069614597066689
3,660,7.764046426637328
4,660,8.466311650167642
5,660,9.16966411319647
6,660,9.868624162123641
7,660,10.559182124373748
8,660,11.238894630673204
9,660,11.906866662285106
10,660,12.563621279706613
11,660,13.210866980207825
12,660,13.851179704562512
13,660,14.487622384324588
14,660,15.123329260365978
15,660,15.761084742079413
16,660,16.402927147780535
17,660,17.049806224960133
18,660,17.70131997678459
19,660,18.35555122608904
20,660,19.009017850262744
21,660,19.656743133075256
22,660,16.72944468269502
23,660,17.345832375180667
24,660,17.934998318814145
25,660,18.488875385380126
26,660,18.999735846041904
27,660,19.460698417737373
28,660,19.866210794660425
29,660,20.212475604975854
30,660,20.497790658376225
31,660,20.722779166780022
32,660,20.890492038691132
33,660,21.006371975018208
34,660,21.078077460052672
35,660,21.115173327138372
36,660,21.12870285005669
37,660,21.13066375196721
38,660,21.13341666776407
39,660,21.149059056021716
40,660,21.188800049553464
41,660,21.262372095856904
42,660,21.377513437817672
43,660,21.539551620944977
44,660,19.121279179073305
45,660,19.38213878467492
46,660,19.689226883349207
47,660,20.036782661088157
48,660,20.416653649617164
49,660,20.8187208949792
50,660,21.231425904079444
51,660,21.642368989931875
52,660,22.038944518742582
53,660,22.408976505024757
54,660,22.74131813118728
55,660,23.02638107948943
56,660,23.25656491835934
57,660,23.426562918714545
58,660,23.533528217025495
59,660,23.57709273177236
60,660,23.559240161214237
61,660,23.484043198353156
62,660,26.58094992184315
63,660,26.409644660348068
64,660,26.20151405387726
65,660,25.96441921746441
66,660,25.705809636712537
67,660,25.432213609241558
68,660,25.14880374585672
69,660,24.85906444890805
70,660,24.564581703496078
71,660,24.264967696638664
72,660,23.957924210543737
73,660,23.639439955184464
74,660,23.304108561348507
75,660,22.945546375089084
76,660,22.5568829497304
77,660,22.131292609175265
78,660,21.662532934119625
79,660,21.145455652475086
80,660,20.576457212834267
81,660,19.95384016494441
82,660,19.278062115365728
83,660,16.1765227757419
84,660,15.404881025633134
85,660,14.594902461537224
86,660,13.755513060522183
87,660,12.897075818978793
88,660,12.030914042371458
89,660,11.168776939429511
90,660,10.322279990487987
91,660,9.50235400965753
92,660,8.718736165431157
93,660,7.97953353379223
94,660,7.290885250181734
95,660,6.6567433882585565
96,660,6.0787859608822
97,660,5.55646916023745
98,660,5.087223839438964
99,660,4.666823142211225
100,660,4.290384452862961
0,670,5.639831212490046
1,670,6.280673122788929
2,670,6.944851618850912
3,670,7.624130172335417
4,670,8.310946143232172
5,670,8.99868735790738
6,670,9.6819760200481
7,670,10.356868017398838
8,670,11.020947753533866
9,670,11.673311564558066
10,670,12.314441611029567
11,670,12.945979920951698
12,670,13.570419154006709
13,670,14.190732381538528
14,670,14.809968409134342
15,670,15.430841646453974
16,670,16.055346089335927
17,670,16.684421577681295
18,670,17.317697209567495
19,670,17.95333182952889
20,670,18.587965178916217
21,670,19.2167860013049
22,670,16.295215603865596
23,670,16.893197589569063
24,670,17.464577201132375
25,670,18.001547431957768
26,670,18.49663417741116
27,670,18.943189549157626
28,670,19.335861274044277
29,670,19.67100694150209
30,670,19.94702471368777
31,670,20.164576806407243
32,670,20.326688304041483
33,670,20.438711305802496
34,670,20.508152555204646
35,670,20.544371074061736
36,670,20.558160385761425
37,670,20.561237166591095
38,670,20.56566415393741
39,670,20.583239488858926
40,670,20.624887100966202
41,670,20.70008309644086
42,670,20.81635135340754
43,670,20.978857759985562
44,670,18.578376969669097
45,670,18.838148526457207
46,670,19.143381148292704
47,670,19.488405335982982
48,670,19.86521581484098
49,670,20.263887140225304
50,670,20.673088600200074
51,670,21.080668764717554
52,670,21.474276012365443
53,670,21.841979357891958
54,670,22.172854030101714
55,670,22.457498504687642
56,670,22.68845394513805
57,670,22.860502990446367
58,670,22.970832187991718
59,670,23.019050656134784
60,670,23.00706626882523
61,670,22.938829252258472
62,670,26.02146104575746
63,670,25.8587931184388
64,670,25.659845731370275
65,670,25.432280068154405
66,670,25.18335851662623
67,670,24.919447090450152
68,670,24.645591085278497
69,670,24.365190253739783
70,670,24.07979335998368
71,670,23.789024341274093
72,670,23.49064393973385
73,670,23.180742095441055
74,670,22.85404814848552
75,670,22.50433849665586
76,670,22.124915257660703
77,670,21.70912506796603
78,670,21.250884685833423
79,670,20.745179702056536
80,670,20.188504413958388
81,670,19.579214669176114
82,670,18.917770993149457
83,670,15.847856226039374
84,670,15.092359772080899
85,670,14.2992289092384
86,670,13.477195894335601
87,670,12.636397309462488
88,670,11.787908749161108
89,670,10.94322313360954
90,670,10.1137043349548
91,670,9.31004922193317
92,670,8.541790591538609
93,670,7.816870833598946
94,670,7.141311777753263
95,670,6.519000379779094
96,670,5.951603337359069
97,670,5.4386176042166205
98,670,4.977561725090061
99,670,4.564334370171575
100,670,4.194193381124131
0,680,5.54576090676348
1,680,6.17286890479347
2,680,6.82269527838386
3,680,7.487180043033103
4,680,8.158917035702823
5,680,8.831425378955483
6,680,9.499427246285027
7,680,10.15904307915955
8,680,10.807884945857456
9,680,11.445041274328975
10,680,12.070954785091125
11,680,12.687203035705382
12,680,13.29619770858202
13,680,13.900824355182676
14,680,14.504048437649415
15,680,15.108515927253222
16,680,15.71617726886255
17,680,16.3279621583448
18,680,16.943529383619406
19,680,17.561111146763682
20,680,18.177465118047234
21,680,18.78794036530928
22,680,15.872655709552873
23,680,16.45278147033387
24,680,17.006908475690725
25,680,17.527482085188005
26,680,18.007274216118528
27,680,18.43986329136744
28,680,18.820090855636433
29,680,19.14446442674699
30,680,19.411478925740244
31,680,19.621833603601644
32,680,19.778527478741005
33,680,19.88682354520915
34,680,19.954079960204563
35,680,19.98945457790839
36,680,20.003497057320377
37,680,20.007649843689734
38,680,20.013685163066025
39,680,20.033109409319707
40,680,20.076568672546262
41,680,20.153289501527283
42,680,20.270587279465882
43,680,20.433470916153265
44,680,18.050700469205747
45,680,18.309314123950372
46,680,18.612633095368444
47,680,18.955077938357345
48,680,19.328787970661086
49,680,19.724027535817083
50,680,20.129689143609948
51,680,20.533864548359116
52,680,20.92445090383844
53,680,21.289757173727413
54,680,21.619076099120633
55,680,21.903189224512477
56,680,22.134776629303893
57,680,22.308708853027646
58,680,22.42220568508492
59,680,22.47485457717416
60,680,22.46848993600195
61,680,22.40694294646364
62,680,25.47501268156952
63,680,25.320682599394924
64,680,25.130611700664126
65,680,24.9122663071411
66,680,24.67272641706268
67,680,24.41819982097346
68,680,24.153607671504815
69,680,23.882267173292455
70,680,23.605690790121237
71,680,23.32351391592347
72,680,23.03355479151455
73,680,22.7320020810563
74,680,22.413717474263645
75,680,22.072633454439757
76,680,21.702220418154333
77,680,21.29599301863456
78,680,20.848023196739128
79,680,20.35342700540949
80,680,19.80879404122873
81,680,19.212531955828357
82,680,18.56510389378669
83,680,15.52647678217998
84,680,14.786772751678715
85,680,14.010124114085997
86,680,13.20507374392096
87,680,12.381536905353844
88,680,11.550347061712042
89,680,10.722746601638065
90,680,9.909853405493532
91,680,9.122135562334158
92,680,8.368925929592782
93,680,7.658005670657312
94,680,6.995281617752839
95,680,6.38457665727743
96,680,5.827545929437093
97,680,5.3237256662623835
98,680,4.870719511706643
99,680,4.464548184636975
100,680,4.100606146417295
0,690,5.453579780902559
1,690,6.067273020735136
2,690,6.703083969738278
3,690,7.353125333287349
4,690,8.0101441466554
5,690,8.66778819750592
6,690,9.320877775724945
7,690,9.965596882919161
8,690,10.599585135907677
9,690,11.221923764202979
10,690,11.833017465079687
11,690,12.434381270524621
12,690,13.028348130829327
13,690,13.617718361475198
14,690,14.205376126101962
15,690,14.793900488699528
16,690,15.385199107575382
17,690,15.98019131951719
18,690,16.57856425094345
19,690,17.178620885363806
20,690,17.777233009236003
21,690,18.369905033522407
22,690,15.461447290134988
23,690,16.02425000885274
24,690,16.56164227190694
25,690,17.066314272714955
26,690,17.531276566998432
27,690,17.95032701010819
28,690,18.318494931300673
29,690,18.632432893895327
30,690,18.89072909589742
31,690,19.09411792314981
32,690,19.24557210856196
33,690,19.350267013346873
34,690,19.41541529400472
35,690,19.44997817166788
36,690,19.46426718335837
37,690,19.469457189104183
38,690,19.477037102433442
39,690,19.498228945451565
40,690,19.543408139906624
41,690,19.6215582804806
42,690,19.739791965157174
43,690,19.90296567195681
44,690,17.53782804756193
45,690,17.795217625174445
46,690,18.096568315574416
47,690,18.436389477226953
48,690,18.806962462190903
49,690,19.198737751745355
50,690,19.60082660961214
51,690,20.00155900672395
52,690,20.38907574443745
53,690,20.75192078996991
54,690,21.079599956823458
55,690,21.36307420913056
56,690,21.595159914063498
57,690,21.77081406668659
58,690,21.88728952148957
59,690,21.944153158267152
60,690,21.943168206119438
61,690,21.8880501417607
62,690,24.941279832924657
63,690,24.79499745017136
64,690,24.613505721900264
65,690,24.404081049172177
66,690,24.17362563001083
67,690,23.928192990461973
68,690,23.672583232430842
69,690,23.410033061182887
70,690,23.14201953697504
71,690,22.868189223175946
72,690,22.586416433319343
73,690,22.292986110739225
74,690,21.982889017376888
75,690,21.650209853233616
76,690,21.28858311374132
77,690,20.891687279207776
78,690,20.453745577277314
79,690,19.970001207378612
80,690,19.43713658065008
81,690,18.85360969834435
82,690,18.219886035384192
83,690,15.212217545013994
84,690,14.487961237259627
85,690,13.72743773388604
86,690,12.939004765425796
87,690,12.13236125704962
88,690,11.318103991962495
89,690,10.507230451935563
90,690,9.710618013548743
91,690,8.938511034902682
92,690,8.200046767069189
93,690,7.502848531901254
94,690,6.852710425950425
95,690,6.25339229875989
96,690,5.70653750606248
97,690,5.211720120193995
98,690,4.766626363742372
99,690,4.367395619392017
100,690,4.009555232487662
0,700,5.36324412314105
1,700,5.963833850299306
2,700,6.585957646562803
3,700,7.221897138500764
4,700,7.864549349918632
5,700,8.507688154980476
6,700,9.146230140043834
7,700,9.77642188620465
8,700,10.395930435047143
9,700,11.003830500912592
10,700,11.600490132701415
11,700,12.187363729104598
12,700,12.766707696191233
13,700,13.34123934220967
14,700,13.913763531290465
15,700,14.486793921458602
16,700,15.062196141553748
17,700,15.640878974625085
18,700,16.222556586080614
19,700,16.805600249981833
20,700,17.38699217482887
21,700,17.962387283396655
22,700,15.061281592532659
23,700,15.60727863398866
24,700,16.128438624841692
25,700,16.617689276880522
26,700,17.068272613356168
27,700,17.474199242297036
28,700,17.83068042056256
29,700,18.13450901976184
30,700,18.384363141334518
31,700,18.5810104719359
32,700,18.72739726089017
33,700,18.828612685056076
34,700,18.89172691858179
35,700,18.925508977487663
36,700,18.94003787923508
37,700,18.946227378768437
38,700,18.955290093395877
39,700,18.978170859068594
40,700,19.02498141292435
41,700,19.104468823072377
42,700,19.223548456214363
43,700,19.38692877637084
44,700,17.03935010763835
45,700,17.29545297642438
46,700,17.59478416325434
47,700,17.931940590068685
48,700,18.299343127573945
49,700,18.68762481376743
50,700,19.08611128836108
51,700,19.483365873801144
52,700,19.867767998713102
53,700,20.228091792133196
54,700,20.554051792339024
55,700,20.836784807869826
56,700,21.069240915573637
57,700,21.246462143281487
58,700,21.365734226032643
59,700,21.4266045289481
60,700,21.430767327581925
61,700,21.3818256336433
62,700,24.419946161548914
63,700,24.28143039609529
64,700,24.108229654122106
65,700,23.907435231923436
66,700,23.685776000916825
67,700,23.44915508164238
68,700,23.2022545397641
69,700,22.948232578055
70,700,22.68853172696432
71,700,22.422809438297172
72,700,22.148994706750244
73,700,21.86346636955735
74,700,21.561341063769646
75,700,21.236851932300787
76,700,20.883793492390318
77,700,20.496003965264805
78,700,20.067854066259343
79,700,19.59471090859801
80,700,19.07334729641775
81,700,18.502270164730902
82,700,17.88194704063497
83,700,14.904915824051994
84,700,14.195770509558312
85,700,13.451023230528268
86,700,12.678850714536658
87,700,11.888740411969621
88,700,11.091057751402506
89,700,10.296560803143283
90,700,9.51589180258297
91,700,8.759076311323252
92,700,8.035060210782532
93,700,7.351312293027653
94,700,6.713516134991891
95,700,6.1253695661218925
96,700,5.588503945431603
97,700,5.102529791509612
98,700,4.665213454901403
99,700,4.27280968775168
100,700,3.920975082934868
0,710,5.27471131323266
1,710,5.862501070120846
2,710,6.471257780450607
3,710,7.093428306673343
4,710,7.722056518795407
5,710,8.351039850353732
6,710,8.975389397187444
7,710,9.59141335208882
8,710,10.196806050412627
9,710,10.790636348957497
10,710,11.37323698232594
11,710,11.94600355693958
12,710,12.511118066661588
13,710,13.071216987344087
14,710,13.629027837583264
15,710,14.18700034140724
16,710,14.746958847764715
17,710,15.309801410723887
18,710,15.875267985177206
19,710,16.44179572736004
20,710,17.006473688639716
21,710,17.565102617686218
22,710,14.671858562115936
23,710,15.201551939828278
24,710,15.706967189152419
25,710,16.181262435455547
26,710,16.61790420521111
27,710,17.011109372679222
28,710,17.356265436711947
29,710,17.650300981506064
30,710,17.891980743620845
31,710,18.082103940709224
32,710,18.22359016102303
33,710,18.321443822078052
34,710,18.382595568280397
35,710,18.415626534427414
36,710,18.4303886843539
37,710,18.43754098660408
38,710,18.448026600766863
39,710,18.47252017739561
40,710,18.52087657027792
41,710,18.60161257741449
42,710,18.721451736650792
43,710,18.884958790605605
44,710,16.5548687353794
45,710,16.80962567667541
46,710,17.10688941497827
47,710,17.441343206250775
48,710,17.805544966041
49,710,18.190306776189775
50,710,18.585164362503775
51,710,18.97890963437804
52,710,19.360155732427643
53,710,19.717902207274637
54,710,20.042068064658924
55,710,20.323962454721272
56,710,20.556666634992418
57,710,20.735306265263787
58,710,20.857199769404634
59,710,20.921876018700797
60,710,20.930962495448018
61,710,20.887952901964116
62,710,23.910703745062197
63,710,23.779682306876353
64,710,23.614493229439322
65,710,23.42204739819092
66,710,23.208904718701277
67,710,22.98082166789195
68,710,22.742365213835726
69,710,22.496617003272313
70,710,22.24498588806228
71,710,21.98713993356733
72,710,21.721061457700166
73,710,21.443220864525816
74,710,21.148857547422956
75,710,20.83234941114616
76,710,20.487647018114977
77,710,20.10874434529261
78,710,19.690155890945615
79,710,19.22736953031731
80,710,18.717246100556558
81,710,18.15834009210066
82,710,17.55112081636263
83,710,14.604413022101355
84,710,13.910049747003757
85,710,13.180737764957183
86,710,12.42447684659496
87,710,11.650547719718634
88,710,10.869089661111545
89,710,10.090626698792917
90,710,9.325571167064325
91,710,8.583734653851083
92,710,7.873875813326935
93,710,7.203312147982416
94,710,6.577618886444659
95,710,6.00043283926542
96,710,5.473373170709646
97,710,4.996085494270366
98,710,4.566413905802909
99,710,4.180725320684319
100,710,3.834802039541437
0,720,5.187939793503369
1,720,5.763225619307582
2,720,6.358927320461276
3,720,6.967653391493283
4,720,7.582591472322121
5,720,8.197760079199352
6,720,8.808263062830818
7,720,9.410469272685848
8,720,10.002100200055368
9,720,10.582219476975453
10,720,11.15112581814418
11,720,11.710157828791509
12,720,12.261425168057338
13,720,12.807485601542467
14,720,13.350991212180507
15,720,13.894329233064978
16,720,14.439283475130601
17,720,14.98674110670556
18,720,15.536466670898552
19,720,16.08696087760148
20,720,16.63541615333855
21,720,17.17777452784383
22,720,14.292886592148427
23,720,14.806763421375269
24,720,15.296906961408148
25,720,15.756698851121019
26,720,16.17982335665787
27,720,16.560697319939937
28,720,16.894878962676717
29,720,17.179428123396846
30,720,17.413193007594266
31,720,17.597002656347982
32,720,17.733749839129594
33,720,17.828355616013294
34,720,17.887613990035202
35,720,17.919922437145157
36,720,17.93491120042256
37,720,17.942990623355882
38,720,17.954841073104888
39,720,17.980873835553584
40,720,18.030693504743976
41,720,18.1125926985537
42,720,18.233108381022493
43,720,18.39666574430562
44,720,16.08399736009482
45,720,16.337352442153254
46,720,16.6325039384486
47,720,16.964220220345027
48,720,17.325193815702512
49,720,17.706412404235056
50,720,18.097617594250114
51,720,18.48782521598549
52,720,18.86587730959346
53,720,19.22099420639175
54,720,19.54329521069653
55,720,19.824258382395662
56,720,20.057093678885714
57,720,20.23700901278777
58,720,20.361355298310535
59,720,20.429643898456014
60,720,20.44343760053149
61,720,20.406123867833124
62,720,23.41325284179511
63,720,23.289461969383517
64,720,23.13201383372293
65,720,22.947643484382215
66,720,22.7427461118504
67,720,22.52293521666854
68,720,22.292665534058106
69,720,22.05494405205762
70,720,21.81114677325522
71,720,21.560952107698537
72,720,21.302394371385947
73,720,21.032033264947597
74,720,20.745227895740165
75,720,20.436497339741692
76,720,20.099944325894786
77,720,19.729714700219443
78,720,19.320463131167468
79,720,18.867795183137854
80,720,18.368657426336213
81,720,17.821650564856192
82,720,17.227245436572243
83,720,14.31055452327326
84,720,13.630651918746155
85,720,12.916442095241555
86,720,12.175751819678107
87,720,11.417659740084025
88,720,10.65208406450771
89,720,9.889320024570923
90,720,9.139555173940801
91,720,8.412391840629608
92,720,7.716405501819251
93,720,7.058765540675859
94,720,6.444940965011876
95,720,5.878508552336994
96,720,5.361075087834026
97,720,4.892319970044854
98,720,4.470162723691578
99,720,4.091079306974663
100,720,3.7509742826419514
0,730,5.102889040704562
1,730,5.665959665917214
2,730,6.248910653763243
3,730,6.8445086067288505
4,730,7.446081923022476
5,730,8.047767774436778
6,730,8.644761043756558
7,730,9.233490294796692
8,730,9.811704030475632
9,730,10.378461266765562
10,730,10.934027954251192
11,730,11.479687439371554
12,730,12.017479070807145
13,730,12.549883974553513
14,730,13.079480664550255
15,730,13.608595297553169
16,730,14.138971880492818
17,730,14.671486556785688
18,730,15.20592730301726
19,730,15.740856131520212
20,730,16.273565484330316
21,730,16.800134264321315
22,730,13.924082280546948
23,730,14.422615217964328
24,730,14.897946010518847
25,730,15.343673109441696
26,730,15.753691952076696
27,730,16.122613231997086
28,730,16.44616053638002
29,730,16.721520633330307
30,730,16.947622130224193
31,730,17.125322244309864
32,730,17.257486787558104
33,730,17.34895484175052
34,730,17.40638659415032
35,730,17.437999985192462
36,730,17.453208740341662
37,730,17.462180586044713
38,730,17.475339593581158
39,730,17.50284032956523
40,730,17.55404357893501
41,730,17.63702370741191
42,730,17.75813621692813
43,730,17.921670801868157
44,730,15.626360424775767
45,730,15.878260880767899
46,730,16.171258371134353
47,730,16.5002051750283
48,730,16.857926040787646
49,730,17.23558086570967
50,730,17.62311302159325
51,730,18.00975768983749
52,730,18.384581098344476
53,730,18.737019815482682
54,730,19.057389361833586
55,730,19.33733334468272
56,730,19.570187987742433
57,730,19.75124209872685
58,730,19.877878877316913
59,730,19.949593129567436
60,730,19.967884985756825
61,730,19.936038657542795
62,730,22.92730166240273
63,730,22.810485866987946
64,730,22.66051629363797
65,730,22.483956615120476
66,730,22.287041450400423
67,730,22.075244898622202
68,730,21.852912254860954
69,730,21.62297769791731
70,730,21.386785189102838
71,730,21.14402322017999
72,730,20.8927768121454
73,730,20.629692747362647
74,730,20.350246879394238
75,730,20.049095953072676
76,730,19.720491080780707
77,730,19.358726187000812
78,730,18.95859258737086
79,730,18.515810539540986
80,730,18.027410105348984
81,730,17.492036896405796
82,730,16.91016302890115
83,730,14.023189584256983
84,730,13.357433680818351
85,730,12.658000477646842
86,730,11.932547600553699
87,730,11.189956153780335
88,730,10.439928242722972
89,730,9.692535428095033
90,730,8.957745486521429
91,730,8.244956093319594
92,730,7.562563508870076
93,730,6.917592098853978
94,730,6.315406734843107
95,730,5.7595251320152165
96,730,5.251541525332399
97,730,4.791167828844351
98,730,4.376396744124797
99,730,4.003810235357557
100,730,3.669431773463517
0,740,5.019519538644204
1,740,5.570656574360637
2,740,6.141153567364981
3,740,6.723931781884329
4,740,7.312457426113153
5,740,7.900983948729743
6,740,8.484795573097028
7,740,9.060379647642845
8,740,9.625511536482705
9,740,10.179246224887436
10,740,10.7218181175694
11,740,11.25445699714142
12,740,11.77913387415463
13,740,12.29825525531473
14,740,12.814327909916779
15,740,13.32961830494904
16,740,13.845831369328437
17,740,14.363832099114873
18,740,14.883430794509321
19,740,15.403248593892224
20,740,15.92067469993319
21,740,16.431920613570767
22,740,13.565170193741412
23,740,14.048817864168694
24,740,14.50978121604053
25,740,14.94186900508214
26,740,15.339181460932664
27,740,15.696517190204773
28,740,16.009759945301642
29,740,16.276219228813964
30,740,16.494901079168788
31,740,16.666689300969168
32,740,16.794422628186048
33,740,16.882859521057558
34,740,16.938529115324414
35,740,16.96947384260519
36,740,16.98489598740727
37,740,16.99472651772381
38,740,17.009139541114543
39,740,17.038039379569316
40,740,17.090549291168532
41,740,17.174531159765284
42,740,17.296163997442996
43,740,17.45960593858152
44,740,15.181593066109137
45,740,15.431989176118574
46,740,15.72279380834523
47,740,16.04894195328908
48,740,16.403388228050492
49,740,16.777461431696757
50,740,17.161302663409575
51,740,17.54436198049953
52,740,17.915925185379518
